1 1108.49 51.2767
2 1102.5 21.8746
3 1108.65 54.8542
4 1101.97 158.022
5 1072.52 27.7492
6 1103.03 137.625
7 1089.45 44.837
8 1100.21 40.8654
9 1101.26 36.8459
10 1469.29 164.105
11 1102.98 25.9589
12 1103.95 35.9181
13 1097.24 18.4152
14 1100.69 34.2358
15 1115.9 29.5282
16 1096.91 93.1981
17 1112.51 63.8019
18 1101.74 39.3619
19 1105.46 33.9511
20 1079.77 37.0137
21 1102.44 56.2829
22 1073.43 48.1552
23 1076.3 37.166
24 1106.66 65.4299
25 1102.29 38.9872
26 1133.36 80.7388
27 1090.44 145.8
28 1106.6 48.9225
29 1092.85 160.656
30 1121.98 69.9381
31 1117.11 62.4354
32 1105.78 91.3599
33 1095.2 25.4642
34 1069.23 97.6873
35 1405.39 113.971
36 1112.63 65.0566
37 1116.46 57.5911
38 1072.07 163.259
39 1097.75 24.3314
40 1254.94 226.824
41 1132.6 205.955
42 1106.24 23.4706
43 1089.67 40.6111
44 1091.94 46.5547
45 1080.03 44.129
46 1108.54 30.6203
47 1090.91 31.1174
48 1099.92 27.37
49 1105.23 33.6965
50 1105.1 31.2559
51 1648.75 220.512
52 1104.58 42.5737
53 1092.8 21.7398
54 1104.99 32.6704
55 1091.88 41.3779
56 1097.09 43.3305
57 1102.29 32.0135
58 1090.87 27.5563
59 1096.05 21.8275
60 1125.16 83.6475
61 1103.04 22.1386
62 1092.26 62.1694
63 1266.84 186.805
64 1076.89 67.3005
65 1113.82 85.2432
66 1049.2 62.1891
67 1127.31 51.7302
68 1114.13 33.5492
69 1047.5 27.7864
70 1109.26 44.4186
71 1306.78 184.773
72 1100.28 50.4792
73 1093.06 108.016
74 1096.77 40.3989
75 1097.29 45.6269
76 913.411 165.194
77 1093.85 30.3518
78 1105.09 21.7009
79 1102.06 20.2585
80 1106.39 26.0058
81 675.432 202.644
82 1098.17 22.0371
83 1092.08 30.8707
84 1104.56 34.116
85 1113.2 49.7578
86 1100.83 39.2313
87 1096.92 34.001
88 1095.92 30.476
89 1080.74 33.8227
90 1105.87 37.3158
91 1086.94 29.1851
92 1099.28 38.0399
93 1099.21 25.8191
94 1094.52 30.6045
95 1082.7 38.5432
96 1113.41 35.8933
97 1109.92 16.5702
98 1091.66 36.1353
99 1092.92 50.219
100 1086.77 47.3438
101 1313.42 210.589
102 1123.86 35.2093
103 1137.37 95.0034
104 1111.26 82.7827
105 1091.18 43.4165
106 1118.66 72.0338
107 1106.35 24.2606
108 1099.37 25.1217
109 1095.3 28.6072
110 1084.62 44.4151
111 1097.08 40.9337
112 1793.63 224.325
113 1097.43 28.9903
114 1102.89 23.0418
115 1094.88 27.3203
116 1101.58 25.5203
117 1100.6 17.224
118 1094.83 24.9924
119 1099.4 21.6439
120 1094.64 28.2089
121 1100.24 27.7071
122 1096.39 25.885
123 1103.79 30.4941
124 1091.41 37.622
125 1103.73 19.0596
126 1101.42 31.6092
127 1106.82 25.6771
128 1125.16 54.5575
129 1099.82 49.1532
130 1120.93 30.7363
131 1218.37 131.704
132 1105.51 35.4884
133 1101.74 32.2973
134 1381.23 181.188
135 1097.04 63.7713
136 1137.5 11.1146
137 1120.56 52.0159
138 1071.59 92.3992
139 1105.14 57.0458
140 882.715 147.288
141 1101.48 48.1974
142 1095.89 42.1491
143 1089.56 33.1464
144 1100.64 40.2505
145 1112.54 32.2873
146 1237.6 197.709
147 1103.56 31.5957
148 1099.92 31.0946
149 1099.01 23.3995
150 1100.64 23.3831
151 1101.85 24.1469
152 1100.4 21.4068
153 1096.16 19.3601
154 1099.8 20.8473
155 1104.29 14.2179
156 1102.73 25.1513
157 1095.91 20.9569
158 1095.82 25.0867
159 1092.46 28.2026
160 1091.19 36.0915
161 1088.75 32.4996
162 696.18 205.444
163 1100.32 26.048
164 1102.81 22.4935
165 1383.75 210.084
166 1096.8 41.3525
167 1098.39 31.8606
168 1076.07 35.4762
169 1086.82 42.5561
170 1101.69 169.514
171 1094.34 66.2766
172 1120.76 53.9613
173 1118.27 47.112
174 1122.94 59.9792
175 1080.14 49.6817
176 1094.35 28.4348
177 1096.62 28.189
178 1099.12 33.1117
179 1120.59 110.261
180 1102.49 21.8424
181 1097.67 19.5553
182 1094.49 23.2118
183 1094.51 20.5285
184 1095.86 22.6268
185 1104.83 21.3304
186 1094.65 24.5181
187 1101.06 22.2053
188 1103.33 21.8229
189 1096.09 23.8782
190 1105.92 24.2725
191 1096.73 20.0517
192 1102.28 22.7918
193 1095.5 19.5366
194 1094.01 33.4135
195 1087.25 25.2751
196 1094.38 30.169
197 1861.79 255.247
198 1097 23.7024
199 1098.03 26.402
200 1105.81 43.4231
201 1103.5 40.8827
202 1084.52 79.0627
203 1185.3 201.648
204 1102.7 34.2939
205 1103.51 132.615
206 1096.6 46.1214
207 1095.04 38.796
208 1095.16 40.5487
209 1101.98 21.0623
210 1110.98 29.3066
211 1102.62 30.5735
212 1098.48 21.5867
213 1099.67 22.7526
214 1099.69 29.2695
215 1096.39 27.4669
216 1104.78 23.6354
217 1097.32 22.1798
218 1102.39 23.0218
219 1098.27 22.6778
220 1100.92 22.8712
221 1102.3 18.948
222 1101.64 19.5301
223 1104.42 24.2221
224 1108.18 21.8979
225 1103.94 23.8526
226 1097.46 24.8107
227 1095.64 22.2742
228 1099.44 20.469
229 1102.12 20.9176
230 1093.99 35.014
231 1087.32 29.5053
232 1099.73 28.3338
233 1095.14 18.4119
234 1093.05 39.8539
235 854.544 233.544
236 1102.17 46.3465
237 1085.52 29.0622
238 1133.04 61.5059
239 1087.74 38.7901
240 1101.73 40.8833
241 1097.39 35.927
242 1100.09 32.7941
243 1103.96 19.0977
244 1095.49 32.6216
245 1099.11 32.0785
246 1094.15 33.3072
247 1103.14 20.8126
248 1103.07 27.5263
249 1101.65 23.0109
250 1097.69 21.0996
251 1099.93 25.3165
252 1103.25 22.0422
253 1102.78 23.5999
254 1096 22.6086
255 1101.02 23.906
256 1102.03 21.4469
257 1098.04 22.0586
258 1101.67 23.1833
259 1099.86 25.9565
260 1102.41 25.232
261 1096.37 23.8992
262 1107.62 30.1475
263 1097.82 20.3732
264 1102.95 20.1959
265 1095.87 20.0107
266 1097.25 28.8254
267 1093.38 27.4716
268 1098.92 43.6975
269 1103.85 40.9513
270 1094.21 42.0064
271 1161.96 99.4942
272 1075.61 157.733
273 1096.33 108.35
274 1098.57 14.291
275 1100.76 21.3722
276 1098.3 35.5578
277 1098.45 36.4205
278 1095.55 38.4318
279 1096.57 18.5236
280 1096.35 24.5507
281 1101.33 22.4957
282 1102.42 20.2269
283 1100.12 21.2617
284 1102.51 22.3495
285 1100.25 21.8375
286 1100.34 21.8105
287 1100.34 21.6805
288 1102.15 23.8098
289 1100.92 22.049
290 1101.87 22.5113
291 1100.76 23.6705
292 1101.65 24.5669
293 1100.61 21.0782
294 1094.34 29.2272
295 1102.98 23.0017
296 1101.35 22.3615
297 1103.72 24.2244
298 1102.17 24.4674
299 1092.69 24.4866
300 1095.53 19.3
301 1095.87 26.2502
302 1100.61 26.4407
303 1072.18 77.0774
304 624.248 245.362
305 1104.35 16.868
306 1103.02 39.3673
307 1070.36 199.244
308 1093.29 26.1196
309 1094.1 48.7615
310 1095.1 28.9825
311 1096.66 25.1138
312 1100.64 33.4013
313 1099.53 24.1428
314 1107.13 36.5102
315 1100.19 25.3498
316 1102.95 21.6464
317 1098.71 19.0796
318 1101.11 23.3943
319 1101.67 22.7233
320 1104.13 23.3794
321 1105.71 24.8796
322 1102.31 24.0069
323 1099.45 24.1824
324 1100.71 22.0518
325 1105.64 24.4781
326 1103.84 22.763
327 1101.58 21.5857
328 1101.65 22.2991
329 1106.36 24.1744
330 1102.62 19.1947
331 1107.89 27.6756
332 1098.73 21.1955
333 1094.37 27.9334
334 1115.8 42.2406
335 1071.69 138.072
336 1094.66 28.5483
337 1103.7 36.1955
338 1108.91 45.4885
339 1124.14 223.404
340 1093.42 23.8048
341 1090.34 73.3626
342 1104.64 33.5288
343 1097.08 31.3746
344 1104.92 26.068
345 1101.97 25.8493
346 1100.23 24.6196
347 1094.5 23.4932
348 1102.72 23.7485
349 1104.76 22.0241
350 1100.95 24.3535
351 1103.54 25.753
352 1099.88 23.4605
353 1102.49 21.5572
354 1104.81 23.2862
355 1101.62 23.8068
356 1104.47 24.1684
357 1101.79 23.2157
358 1103.88 23.2431
359 1102.84 23.8834
360 1100.44 22.6369
361 1103.61 24.2948
362 1100.33 21.3039
363 1102.25 24.4071
364 1102.84 21.704
365 1098.93 21.8523
366 1102.63 23.3301
367 1097.66 28.4928
368 1105.28 21.0401
369 1105.1 25.5394
370 1095.49 24.2529
371 1100 26.1778
372 1103.2 23.3467
373 1096.71 27.838
374 1566.67 203.131
375 1113.79 55.4512
376 1104.04 35.832
377 1096.81 27.0983
378 1110.17 40.0541
379 1100.11 26.9261
380 1096.7 16.4641
381 1101.56 23.0166
382 1101.03 22.6084
383 1104.57 22.3418
384 1102.05 21.8952
385 1106.2 21.5834
386 1100.87 23.6689
387 1101.78 23.7787
388 1103.03 22.1615
389 1105.14 24.4262
390 1104.29 24.6952
391 1106.69 26.3419
392 1106.61 25.5273
393 1105.21 25.3882
394 1103.56 24.1475
395 1103.24 23.1831
396 1101.67 23.8021
397 1102.75 23.323
398 1103.21 23.4116
399 1104.44 24.4109
400 1102.44 25.7383
401 1103.3 29.8494
402 1100.09 27.1392
403 1098.07 23.7939
404 1094.32 25.3339
405 1107.88 46.9447
406 1105.66 23.1403
407 1095.94 23.2375
408 1107.19 51.3464
409 1104.43 33.0563
410 1096.88 30.5531
411 1105.62 26.2682
412 1102.35 21.7331
413 1110.34 17.8118
414 1097.84 28.3381
415 1102.46 22.9266
416 1100.25 21.4782
417 1102.16 21.5106
418 1106.53 22.6003
419 1104.76 23.0519
420 1102.4 23.5712
421 1103.93 25.0793
422 1106.67 25.086
423 1108.46 26.0416
424 1107.42 24.8746
425 1108.16 25.4779
426 1106.5 26.7169
427 1105.11 27.8716
428 1104.72 25.4215
429 1103.36 24.7811
430 1102.01 24.825
431 1104.54 24.4355
432 1105.08 23.0482
433 1100.61 24.8898
434 1101.03 25.2313
435 1104.24 23.613
436 1100.45 21.9173
437 1096.38 24.3728
438 1096.03 25.5116
439 1093.23 21.5624
440 1092.89 31.9882
441 1092.18 65.4385
442 1456.57 180.722
443 1106.95 48.3302
444 1077.59 46.0078
445 1114.98 30.3998
446 1101.51 33.4968
447 1097.56 26.5987
448 1105.39 20.7721
449 1100.94 24.862
450 1103.78 21.6462
451 1106.52 23.4032
452 1104.86 22.9773
453 1101.72 24.3476
454 1101.08 24.094
455 1104.16 24.5199
456 1106.27 26.524
457 1106.39 26.3287
458 1108.05 26.0101
459 1108.13 25.5662
460 1107.38 25.5991
461 1106.42 26.7813
462 1107.63 24.7872
463 1106 26.363
464 1105.58 24.003
465 1102.44 24.5392
466 1103.77 24.3943
467 1103.68 26.0517
468 1102.59 21.0904
469 1102.46 23.7812
470 1102.86 28.1614
471 1101.54 19.0752
472 1097.56 21.1633
473 1095.82 25.4936
474 1102.27 44.026
475 1093.87 35.0812
476 1114 29.4205
477 1074.78 122.852
478 1110.71 29.5517
479 1099.18 24.7709
480 1102.25 36.2709
481 1097.88 25.624
482 1100.36 19.4026
483 1100.32 26.3941
484 1099.84 19.8133
485 1100.85 21.6231
486 1101.64 23.266
487 1099.84 22.7465
488 1102.08 25.2644
489 1106.85 26.2761
490 1105.94 26.1544
491 1106.59 26.7022
492 1104.61 27.0816
493 1100.95 28.9202
494 1101.9 27.6633
495 1102.99 27.7703
496 1108.13 25.3976
497 1106.42 26.0733
498 1105.95 23.7921
499 1104.32 24.3936
500 1101.7 23.998
501 1104.13 24.1368
502 1099.43 23.1226
503 1099.78 22.7213
504 1103.54 22.6408
505 1103.03 23.6023
506 1098.59 25.6613
507 1105.45 40.2069
508 1117.56 6.77219
509 1099.22 29.1565
510 1110.44 11.3492
511 1116.2 79.1493
512 1104.3 31.9899
513 1105.6 34.4333
514 1094.16 36.3896
515 1098.35 22.3654
516 1103.58 21.7766
517 1101.9 22.6592
518 1100.58 22.5059
519 1103.53 25.2558
520 1101.84 21.9719
521 1101.09 23.5416
522 1104.87 25.1175
523 1107.28 24.0406
524 1105.37 24.803
525 1101.27 25.6407
526 1085.56 33.0721
527 1073.51 45.4794
528 1066.05 137.946
529 1087.12 31.9086
530 1103.1 25.0926
531 1105.39 25.636
532 1105.39 26.1522
533 1105.83 25.067
534 1103.12 24.5122
535 1103.9 25.011
536 1097.8 23.9149
537 1105.38 22.415
538 1100.99 22.0627
539 1099.87 23.9215
540 1097.93 22.1445
