# Online RefPMT LMS + Module Gain Results (Run: 1508)
# Trigger Condition: 1200 LMS events per fit
# Fit Event Absolute Time Range:
#   Start Time (UTC): 2016-06-22 00:16:34.000000 UTC
#   End Time (UTC):   2016-06-22 00:16:59.100982 UTC
#   Start Time (EDT): 2016-06-21 20:16:34.000000 EDT
#   End Time (EDT):   2016-06-21 20:16:59.100982 EDT
#   Average Time (UTC): 2016-06-22 00:16:46.550490 (UTC)
#   Average Time (seconds since epoch, UTC): 1466554606.550491
#   Average Time (EDT): 2016-06-21 20:16:46.550490 (EDT)
#   Average Time (seconds since epoch, EDT): 1466540206.550491
# Formula: Module Gain = (Module LMS Mean - Module Pedestal Mean) × RefPMT Alpha Signal / RefPMT LMS Signal
# Reference PMT Params:
# RefPMT1: AlphaSignal=-571.909748, AlphaError=0.097112, LMSSignal=2305.068864, LMSError=2.653441, Valid=No
# RefPMT2: AlphaSignal=2074.187824, AlphaError=2.141396, LMSSignal=2277.837960, LMSError=2.299328, Valid=Yes
# RefPMT3: AlphaSignal=5497.113135, AlphaError=7.389315, LMSSignal=1267.818671, LMSError=2.442571, Valid=Yes
# Note: -1.0 = Fit failed / Invalid data

# G module
# module name	LMS_Mean	LMS_Err	Pedestal_Mean	Pedestal_Err	module signal(LMS-Pedestal)	signal error	gain1(RefPMT1)	gain1 error	gain2(RefPMT2)	gain2 error	gain3(RefPMT3)	gain3 error
G26	4011.301545	3.155263	390.916974	0.098665	3620.384571	3.156805	0.000000	0.000000	3296.704035	5.560704	15697.563094	39.334803
G27	2132.173209	2.317817	413.622415	0.115068	1718.550794	2.320671	0.000000	0.000000	1564.903734	3.093723	7451.434780	20.190735
G28	1866.928920	2.255290	517.413502	0.090849	1349.515418	2.257119	0.000000	0.000000	1228.861972	2.715258	5851.340654	16.873865
G29	3789.393985	4.425761	330.114831	0.068042	3459.279153	4.426284	0.000000	0.000000	3150.002249	6.077165	14999.028888	40.123187
G30	3431.762373	2.701290	431.316696	0.082736	3000.445678	2.702557	0.000000	0.000000	2732.190787	4.649629	13009.580724	32.731385
G31	2207.220814	2.262943	540.162356	0.043584	1667.058458	2.263363	0.000000	0.000000	1518.015072	3.008642	7228.170048	19.612236
G32	3189.021760	2.304994	557.816122	0.045897	2631.205638	2.305451	0.000000	0.000000	2395.962659	4.046646	11408.599198	28.604437
G33	2336.595612	1.461114	731.231972	0.043069	1605.363640	1.461748	0.000000	0.000000	1461.836080	2.495374	6960.668551	17.537248
G34	1099.391050	1.043290	645.363548	0.048494	454.027502	1.044416	0.000000	0.000000	413.435167	1.122867	1968.610025	6.472576
G35	3236.208261	2.003471	705.798655	0.050607	2530.409606	2.004110	0.000000	0.000000	2304.178298	3.794620	10971.559419	27.199653
G36	2299.889922	1.821290	625.341222	0.038652	1674.548700	1.821700	0.000000	0.000000	1524.835648	2.756658	7260.646859	18.796742
G37	2599.174437	2.097277	491.012499	0.047797	2108.161939	2.097822	0.000000	0.000000	1919.681689	3.366307	9140.743032	23.320359
G38	2486.846508	2.424451	347.312559	0.040023	2139.533949	2.424782	0.000000	0.000000	1948.248885	3.576102	9276.768391	24.196371
G39	3045.179975	2.786020	468.922342	0.037543	2576.257632	2.786273	0.000000	0.000000	2345.927281	4.232105	11170.351087	28.888628
G40	3884.982110	4.359918	462.506287	0.044017	3422.475822	4.360140	0.000000	0.000000	3116.489321	6.001017	14839.453958	39.656867
G41	3621.194405	3.119254	291.220741	0.038708	3329.973664	3.119494	0.000000	0.000000	3032.257320	5.219000	14438.375445	36.515858
G42	2700.546047	2.561765	377.995049	0.047236	2322.550997	2.562201	0.000000	0.000000	2114.903291	3.842976	10070.308859	26.135698
G43	2926.346255	2.355189	382.541798	0.048386	2543.804457	2.355686	0.000000	0.000000	2316.375582	3.973363	11029.637923	27.851199
G44	1117.437836	1.631031	255.813750	0.034292	861.624086	1.631391	0.000000	0.000000	784.590572	1.868206	3735.901030	11.272033
G45	2079.744395	2.157449	324.142599	0.039955	1755.601796	2.157819	0.000000	0.000000	1598.642191	3.031319	7612.083582	20.181905
G46	2744.117082	2.042691	320.549849	0.044981	2423.567233	2.043186	0.000000	0.000000	2206.888169	3.689891	10508.303415	26.227461
G47	2487.431117	2.295162	235.955655	0.032914	2251.475462	2.295398	0.000000	0.000000	2050.182265	3.623786	9762.133671	24.999605
G48	4565.162173	5.906041	207.844306	0.035399	4357.317867	5.906147	0.000000	0.000000	3967.751798	7.857822	18892.819474	51.240800
G49	2145.616512	1.721977	430.275109	0.046492	1715.341403	1.722605	0.000000	0.000000	1561.981279	2.747178	7437.519237	19.001617
G50	3610.195499	2.714233	344.449949	0.045290	3265.745550	2.714611	0.000000	0.000000	2973.771521	4.954493	14159.889870	35.285241
G51	2703.350889	2.439451	379.733957	0.051342	2323.616931	2.439991	0.000000	0.000000	2115.873925	3.777583	10074.930623	25.924812
G52	2247.903469	2.069890	539.001357	0.045724	1708.902111	2.070395	0.000000	0.000000	1556.117693	2.933036	7409.599224	19.585045
G53	3006.909443	2.848611	325.678998	0.038289	2681.230445	2.848869	0.000000	0.000000	2441.514997	4.376900	11625.500896	29.974046
G54	1556.655444	1.281819	377.104425	0.047936	1179.551018	1.282715	0.000000	0.000000	1074.093242	1.941520	5114.394940	13.239522
G55	1671.663066	1.748549	231.437234	0.105366	1440.225832	1.751721	0.000000	0.000000	1311.462420	2.475906	6244.650374	16.519463
G56	2597.476168	2.602575	390.551642	0.089202	2206.924526	2.604104	0.000000	0.000000	2009.614406	3.747346	9568.966031	25.155666
G57	997.770068	0.835595	603.120124	0.089519	394.649945	0.840376	0.000000	0.000000	359.366260	0.924574	1711.155896	5.425504
G58	1850.206505	2.098590	580.586477	0.093906	1269.620028	2.100690	0.000000	0.000000	1156.109631	2.538826	5504.923608	15.817748
G59	3387.253221	2.778768	601.145740	0.108150	2786.107481	2.780871	0.000000	0.000000	2537.015500	4.453208	12080.235430	30.834025
G60	3124.676240	3.054843	507.273956	0.077728	2617.402284	3.055832	0.000000	0.000000	2383.393394	4.425597	11348.749472	29.771283
G61	2572.210737	2.257625	492.209230	0.038266	2080.001507	2.257949	0.000000	0.000000	1894.038941	3.421472	9018.642702	23.339136
G62	4322.033581	3.694298	482.298471	0.038943	3839.735109	3.694504	0.000000	0.000000	3496.443535	6.066704	16648.641312	42.264168
G63	2886.428680	2.348062	527.226823	0.054045	2359.201856	2.348684	0.000000	0.000000	2148.277380	3.767711	10229.222687	26.099130
G64	3756.120275	2.839665	576.616724	0.034381	3179.503551	2.839873	0.000000	0.000000	2895.239989	4.915590	13785.954672	34.647635
G65	4247.946451	3.200079	681.565564	0.053981	3566.380887	3.200534	0.000000	0.000000	3247.528551	5.520962	15463.409449	38.886839
G66	4251.433113	2.795116	589.370712	0.045813	3662.062400	2.795491	0.000000	0.000000	3334.655657	5.446360	15878.273274	39.220975
G67	2542.112313	1.924839	394.516225	0.032735	2147.596088	1.925117	0.000000	0.000000	1955.590228	3.323557	9311.724880	23.413437
G68	2405.494188	1.688102	369.446948	0.035296	2036.047239	1.688471	0.000000	0.000000	1854.014406	3.087105	8828.062150	21.993047
G69	4340.729783	3.422775	524.962498	0.035561	3815.767285	3.422959	0.000000	0.000000	3474.618554	5.906364	16544.719634	41.603948
G70	3717.678661	2.260985	459.257509	0.038437	3258.421152	2.261312	0.000000	0.000000	2967.101961	4.753325	14128.132140	34.607597
G71	2530.475615	2.090511	363.723272	0.046175	2166.752343	2.091021	0.000000	0.000000	1973.033817	3.426570	9394.784155	23.859796
G72	2565.810623	2.000259	454.743067	0.036780	2111.067556	2.000597	0.000000	0.000000	1922.327530	3.320062	9153.341450	23.186632
G73	3293.391142	3.050038	311.029181	0.033989	2982.361962	3.050227	0.000000	0.000000	2715.723846	4.805252	12931.171851	33.131854
G74	3601.418220	4.655234	294.934354	0.038194	3306.483866	4.655391	0.000000	0.000000	3010.867627	6.072076	14336.526432	39.264891
G75	2565.506967	2.127832	388.935330	0.036408	2176.571637	2.128144	0.000000	0.000000	1981.975217	3.456151	9437.359463	24.013731
G76	4285.157345	4.229819	260.933921	0.034863	4024.223424	4.229963	0.000000	0.000000	3664.437669	6.544563	17448.561019	44.906060
G77	5710.498985	7.487288	253.282648	0.036126	5457.216337	7.487376	0.000000	0.000000	4969.313829	9.897838	23661.850302	64.371998
G78	2631.792219	2.754194	368.828541	0.038376	2262.963677	2.754461	0.000000	0.000000	2060.643376	3.891490	9811.945224	25.960412
G79	2366.155781	2.208867	371.600852	0.043469	1994.554929	2.209295	0.000000	0.000000	1816.231716	3.305207	8648.156357	22.461247
G80	2406.613027	1.957051	524.009186	0.036852	1882.603841	1.957398	0.000000	0.000000	1714.289617	3.050207	8162.749564	20.970038
G81	2310.355762	1.499430	613.298174	0.043658	1697.057588	1.500065	0.000000	0.000000	1545.332129	2.616193	7358.242761	18.469044
G82	4450.072026	3.102222	500.296431	0.037153	3949.775595	3.102445	0.000000	0.000000	3596.645849	5.911841	17125.763958	42.420944
G83	2984.402421	2.747541	334.831901	0.039363	2649.570520	2.747823	0.000000	0.000000	2412.685628	4.289123	11488.227173	29.500873
G84	4139.877373	3.087301	561.320017	0.035805	3578.557356	3.087508	0.000000	0.000000	3258.616383	5.481068	15516.205193	38.831061
G85	2733.613869	2.156768	370.473265	0.080152	2363.140604	2.158257	0.000000	0.000000	2151.863984	3.676433	10246.300636	25.825558
G86	2360.550068	2.724591	360.273515	0.098912	2000.276552	2.726386	0.000000	0.000000	1821.441797	3.616649	8672.964643	23.555468
G87	2156.391247	1.922912	498.652761	0.102752	1657.738486	1.925656	0.000000	0.000000	1509.528352	2.797382	7187.759743	18.836917
G88	2840.861492	2.803595	475.219628	0.066222	2365.641864	2.804377	0.000000	0.000000	2154.141618	4.024344	10257.145806	26.990140
G89	3259.441204	4.284824	627.046080	0.080895	2632.395124	4.285588	0.000000	0.000000	2397.045799	5.216126	11413.756669	32.622440
G90	2397.024112	2.065978	545.041885	0.082561	1851.982227	2.067627	0.000000	0.000000	1686.405728	3.077979	8029.977833	20.885850
G91	3397.173697	2.392052	644.832772	0.049748	2752.340925	2.392569	0.000000	0.000000	2506.267844	4.223986	11933.827601	29.892607
G92	2996.949083	2.720751	642.763122	0.057761	2354.185962	2.721364	0.000000	0.000000	2143.709931	3.965038	10207.474356	26.725161
G93	2318.732988	2.053353	568.480191	0.051878	1750.252797	2.054008	0.000000	0.000000	1593.771420	2.965456	7588.890950	19.928466
G94	2307.002401	2.066358	604.107433	0.065106	1702.894968	2.067383	0.000000	0.000000	1550.647618	2.925224	7383.552956	19.524685
G95	3340.006553	2.388504	602.977036	0.051075	2737.029516	2.389050	0.000000	0.000000	2492.325352	4.205094	11867.439129	29.741073
G96	2762.715450	1.700352	645.596651	0.047804	2117.118799	1.701024	0.000000	0.000000	1927.837762	3.185522	9179.578930	22.790945
G97	3520.379244	3.004090	544.636001	0.036493	2975.743242	3.004312	0.000000	0.000000	2709.696874	4.774072	12902.473861	32.990939
G98	3682.600561	3.401398	431.805887	0.034603	3250.794674	3.401574	0.000000	0.000000	2960.157328	5.278491	14095.064625	36.248164
G99	3790.656129	3.810617	647.176859	0.040289	3143.479269	3.810830	0.000000	0.000000	2862.436458	5.396643	13629.757610	36.030922
G100	2525.645299	2.254474	495.525813	0.068016	2030.119486	2.255499	0.000000	0.000000	1848.616624	3.367920	8802.360108	22.874360
G101	4002.577300	2.347886	649.906874	0.055945	3352.670426	2.348552	0.000000	0.000000	3052.924876	4.899460	14536.785941	35.635551
G102	3132.508076	2.295276	441.101395	0.037185	2691.406682	2.295578	0.000000	0.000000	2450.781428	4.109939	11669.623867	29.165121
G103	3559.706776	2.903527	499.121669	0.044306	3060.585107	2.903865	0.000000	0.000000	2786.953450	4.815080	13270.338239	33.621113
G104	2208.156388	2.164150	377.153897	0.043879	1831.002490	2.164595	0.000000	0.000000	1667.301685	3.111378	7939.012154	20.878635
G105	3542.571283	2.741063	534.531386	0.042110	3008.039898	2.741386	0.000000	0.000000	2739.106046	4.676879	13042.508373	32.864140
G106	2667.732870	2.431624	445.822356	0.043778	2221.910513	2.432018	0.000000	0.000000	2023.260571	3.665888	9633.943517	24.967994
G107	2359.543439	1.901850	365.355251	0.035114	1994.188189	1.902174	0.000000	0.000000	1815.897764	3.142426	8646.566213	21.922977
G108	2228.598235	2.004726	393.668274	0.037648	1834.929960	2.005079	0.000000	0.000000	1670.878020	3.025566	7956.041204	20.613269
G109	3847.505955	3.294945	518.035292	0.050085	3329.470663	3.295326	0.000000	0.000000	3031.799289	5.307300	14436.194492	36.800344
G110	3984.755999	3.599349	599.890900	0.047287	3384.865099	3.599660	0.000000	0.000000	3082.241184	5.527236	14676.378269	37.845782
G111	2283.591496	2.383340	390.578569	0.038187	1893.012927	2.383645	0.000000	0.000000	1723.768078	3.302421	8207.882138	21.877078
G112	1996.748384	1.556849	584.147368	0.042904	1412.601015	1.557440	0.000000	0.000000	1286.307401	2.336833	6124.872407	15.894326
G113	2749.883311	2.490881	523.781965	0.035054	2226.101345	2.491128	0.000000	0.000000	2027.076721	3.703006	9652.114473	25.115844
G114	3262.240420	2.652436	511.590864	0.039395	2750.649556	2.652729	0.000000	0.000000	2504.727692	4.349062	11926.494024	30.286609
G115	2430.137064	2.022954	530.723005	0.080301	1899.414059	2.024547	0.000000	0.000000	1729.596917	3.104090	8235.636695	21.245362
G116	2378.583410	1.977005	518.908240	0.095252	1859.675170	1.979298	0.000000	0.000000	1693.410884	3.037584	8063.333532	20.795696
G117	2392.542344	1.721933	368.101430	0.101293	2024.440914	1.724910	0.000000	0.000000	1843.445744	3.090612	8777.738483	21.934970
G118	1886.383815	1.445697	450.933566	0.097768	1435.450249	1.448999	0.000000	0.000000	1307.113798	2.302814	6223.944006	15.913896
G119	1746.770407	1.398248	513.120164	0.089604	1233.650243	1.401116	0.000000	0.000000	1123.355725	2.063656	5348.962836	13.957214
G120	2487.261914	1.825384	367.888412	0.074379	2119.373502	1.826899	0.000000	0.000000	1929.890882	3.245349	9189.355055	22.994930
G121	2836.294012	1.805111	626.842554	0.059430	2209.451459	1.806089	0.000000	0.000000	2011.915418	3.338214	9579.922516	23.828578
G122	1895.973121	1.307513	672.598324	0.051220	1223.374797	1.308516	0.000000	0.000000	1113.998955	2.001744	5304.409705	13.691871
G123	2613.859105	1.622155	639.841045	0.055320	1974.018060	1.623098	0.000000	0.000000	1797.530946	2.986756	8559.110900	21.302984
G124	2138.282094	1.535980	664.774923	0.048962	1473.507170	1.536760	0.000000	0.000000	1341.768240	2.389896	6388.954356	16.421453
G125	1927.614601	1.386498	540.685955	0.048296	1386.928647	1.387339	0.000000	0.000000	1262.930271	2.218377	6013.560027	15.354345
G126	3182.210806	2.489893	585.320940	0.040893	2596.889866	2.490229	0.000000	0.000000	2364.714889	4.098778	11259.810034	28.570258
G127	2320.974722	1.601040	412.546669	0.034966	1908.428053	1.601422	0.000000	0.000000	1737.805015	2.902162	8274.720318	20.641779
G128	2286.402333	1.792041	309.519001	0.034526	1976.883332	1.792373	0.000000	0.000000	1800.140048	3.069149	8571.534383	21.583810
G129	1773.995296	1.211729	463.135007	0.031541	1310.860289	1.212139	0.000000	0.000000	1193.662805	2.046658	5683.736544	14.349308
G130	2329.168880	1.902282	244.864523	0.038998	2084.304357	1.902682	0.000000	0.000000	1897.957095	3.242191	9037.299355	22.776863
G131	2934.832336	1.790701	396.539317	0.050862	2538.293019	1.791424	0.000000	0.000000	2311.356894	3.714681	11005.740972	26.996120
G132	2975.227709	2.234936	443.853120	0.037331	2531.374589	2.235248	0.000000	0.000000	2305.057006	3.901293	10975.743471	27.545407
G133	2031.674380	1.536161	469.481284	0.034216	1562.193096	1.536542	0.000000	0.000000	1422.525199	2.485246	6773.486133	17.250612
G134	1681.673737	1.694559	266.800463	0.046427	1414.873274	1.695195	0.000000	0.000000	1288.376508	2.417317	6134.724655	16.177755
G135	2285.888000	1.784939	495.945330	0.030782	1789.942670	1.785204	0.000000	0.000000	1629.912819	2.860265	7760.981588	19.807077
G136	2569.715270	2.045062	256.587553	0.034371	2313.127718	2.045351	0.000000	0.000000	2106.322500	3.566276	10029.450623	25.174834
G137	2162.645682	1.843046	246.742913	0.040353	1915.902769	1.843488	0.000000	0.000000	1744.611454	3.027113	8307.129812	21.088527
G138	3544.803381	2.646107	314.543610	0.034344	3230.259771	2.646329	0.000000	0.000000	2941.458349	4.883133	14006.027694	34.846094
G139	1996.211595	1.851315	318.038497	0.041931	1678.173098	1.851790	0.000000	0.000000	1528.136007	2.777017	7276.361824	18.885346
G140	2179.563858	1.574090	362.600487	0.047042	1816.963371	1.574793	0.000000	0.000000	1654.517734	2.786284	7878.140180	19.726653
G141	2747.279451	2.591780	370.715084	0.035420	2376.564368	2.592022	0.000000	0.000000	2164.087595	3.915952	10304.504500	26.688907
G142	3271.995795	2.848038	290.779050	0.033202	2981.216745	2.848231	0.000000	0.000000	2714.681018	4.700074	12926.206327	32.781272
G143	3026.677329	2.397170	271.783350	0.046296	2754.893979	2.397617	0.000000	0.000000	2508.592642	4.229234	11944.897344	29.924594
G144	2045.009606	1.553954	472.884833	0.031611	1572.124773	1.554276	0.000000	0.000000	1431.568934	2.505137	6816.548718	17.373650
G145	2815.202235	2.396557	460.846996	0.108315	2354.355239	2.399003	0.000000	0.000000	2143.864074	3.788700	10208.208321	26.139734
G146	4302.662169	4.202075	619.996214	0.087846	3682.665954	4.202993	0.000000	0.000000	3353.417150	6.171889	15967.607868	41.703371
G147	2548.017173	2.491122	591.344130	0.100849	1956.673043	2.493163	0.000000	0.000000	1781.736661	3.431108	8483.904939	22.673194
G148	2386.972567	2.591879	365.792675	0.087290	2021.179892	2.593348	0.000000	0.000000	1840.476274	3.555085	8763.599074	23.457969
G149	3550.496032	2.992047	439.479487	0.088323	3111.016545	2.993351	0.000000	0.000000	2832.876065	4.915345	13489.003043	34.243129
G150	2675.246197	2.154414	323.952251	0.069773	2351.293946	2.155543	0.000000	0.000000	2141.076476	3.661953	10194.934914	25.708848
G151	3639.933876	3.237837	618.382641	0.053460	3021.551235	3.238278	0.000000	0.000000	2751.409402	4.947499	13101.091948	33.828437
G152	1970.360420	1.453362	610.326883	0.047756	1360.033537	1.454147	0.000000	0.000000	1238.439719	2.225059	5896.945985	15.220371
G153	1944.255282	1.929084	442.500338	0.057641	1501.754945	1.929945	0.000000	0.000000	1367.490522	2.643314	6511.433394	17.435855
G154	3323.130256	2.913717	322.635273	0.051788	3000.494983	2.914177	0.000000	0.000000	2732.235685	4.754486	13009.794508	33.071439
G155	3055.031484	2.924037	271.377600	0.052072	2783.653884	2.924501	0.000000	0.000000	2534.781268	4.526248	12069.596922	31.060023
G156	1846.252195	1.368223	544.945329	0.050110	1301.306867	1.369141	0.000000	0.000000	1184.963507	2.117004	5642.314025	14.523514
G157	3563.367078	2.974407	408.288195	0.032496	3155.078883	2.974584	0.000000	0.000000	2872.999009	4.954295	13680.052176	34.628482
G158	3229.457502	2.601251	507.369065	0.035275	2722.088437	2.601490	0.000000	0.000000	2478.720080	4.291958	11802.656361	29.933266
G159	2340.737716	1.794686	448.033349	0.040485	1892.704367	1.795143	0.000000	0.000000	1723.487105	2.977384	8206.544258	20.790675
G160	2630.550010	1.873980	697.679959	0.041017	1932.870052	1.874429	0.000000	0.000000	1760.061776	3.061321	8380.697960	21.299386
G161	2851.314411	2.295000	459.558737	0.066302	2391.755674	2.295957	0.000000	0.000000	2177.920723	3.776234	10370.372225	26.317423
G162	1808.032587	1.724152	433.964401	0.052488	1374.068186	1.724951	0.000000	0.000000	1251.219599	2.393967	5957.798575	15.869023
G163	2318.952744	1.804567	383.404239	0.033864	1935.548505	1.804884	0.000000	0.000000	1762.500762	3.029428	8392.311417	21.211517
G164	1946.606895	1.557844	408.463609	0.049967	1538.143286	1.558645	0.000000	0.000000	1400.625563	2.470684	6669.208977	17.062645
G165	2544.307975	2.402151	450.093444	0.048692	2094.214531	2.402645	0.000000	0.000000	1906.981249	3.516846	9080.268706	23.739179
G166	2375.504840	2.149097	266.703758	0.040784	2108.801083	2.149484	0.000000	0.000000	1920.263691	3.393910	9143.514286	23.414610
G167	2833.351161	2.223641	336.866694	0.046259	2496.484467	2.224122	0.000000	0.000000	2273.286236	3.856902	10824.463994	27.195891
G168	2806.254786	2.313747	361.653019	0.044032	2444.601767	2.314166	0.000000	0.000000	2226.042110	3.843354	10599.506687	26.845889
G169	2913.944260	2.262107	336.378283	0.037950	2577.565977	2.262425	0.000000	0.000000	2347.118652	3.966030	11176.023913	28.027334
G170	1797.172582	1.421936	514.619750	0.056955	1282.552832	1.423076	0.000000	0.000000	1167.886177	2.126691	5560.998727	14.447705
G171	2730.844045	1.949596	525.191167	0.048918	2205.652878	1.950210	0.000000	0.000000	2008.456450	3.400524	9563.452318	24.004971
G172	2527.781203	2.000565	341.843762	0.046870	2185.937441	2.001114	0.000000	0.000000	1990.503672	3.403039	9477.968492	23.896382
G173	2445.902048	2.075930	477.871869	0.043888	1968.030179	2.076394	0.000000	0.000000	1792.078412	3.204749	8533.148150	21.974868
G174	2616.860047	2.099087	605.246032	0.046118	2011.614015	2.099593	0.000000	0.000000	1831.765634	3.263524	8722.122553	22.421230
G175	2525.339515	2.133858	352.756868	0.100061	2172.582647	2.136202	0.000000	0.000000	1978.342863	3.455935	9420.063671	23.989693
G176	2303.120507	2.199094	296.540465	0.094268	2006.580042	2.201114	0.000000	0.000000	1827.181724	3.313254	8700.295837	22.557064
G177	1985.554767	2.341631	558.730275	0.094987	1426.824492	2.343556	0.000000	0.000000	1299.259227	2.841374	6186.543733	17.733362
G178	3246.927891	2.495267	442.370695	0.092837	2804.557196	2.496993	0.000000	0.000000	2553.815718	4.332093	12160.231232	30.549489
G179	2271.844671	2.358206	442.870002	0.105046	1828.974669	2.360545	0.000000	0.000000	1665.455162	3.225381	7930.219761	21.255993
G180	2370.187250	1.807098	462.637465	0.077169	1907.549785	1.808745	0.000000	0.000000	1737.005268	3.000498	8270.912249	20.952970
G181	2439.030278	1.891924	565.506326	0.072687	1873.523951	1.893319	0.000000	0.000000	1706.021515	3.006693	8123.380224	20.774149
G182	1781.108418	1.360314	258.852704	0.051054	1522.255714	1.361271	0.000000	0.000000	1386.158419	2.354221	6600.322326	16.590800
G183	1879.137260	1.669948	466.790048	0.051770	1412.347212	1.670751	0.000000	0.000000	1286.076289	2.400594	6123.771946	16.106892
G184	2944.496470	2.212831	404.240416	0.049008	2540.256054	2.213374	0.000000	0.000000	2313.144424	3.900931	11014.252463	27.596980
G185	2256.518709	1.802416	633.735712	0.051196	1622.782997	1.803143	0.000000	0.000000	1477.698059	2.692271	7036.196841	18.285072
G186	1780.534061	1.429024	597.409017	0.048104	1183.125045	1.429833	0.000000	0.000000	1077.347733	2.028546	5129.891500	13.552248
G205	3366.403977	2.537241	478.495442	0.089806	2887.908536	2.538830	0.000000	0.000000	2629.715030	4.445441	12521.632869	31.407946
