# Online RefPMT LMS + Module Gain Results (Run: 1400)
# Trigger Condition: 1200 LMS events per fit
# Fit Event Absolute Time Range:
#   Start Time (UTC): 2016-06-17 08:04:20.537377 UTC
#   End Time (UTC):   2016-06-17 08:03:04.269482 UTC
#   Start Time (EDT): 2016-06-17 04:04:20.537377 EDT
#   End Time (EDT):   2016-06-17 04:03:04.269482 EDT
#   Average Time (UTC): 2016-06-17 08:03:42.403429 (UTC)
#   Average Time (seconds since epoch, UTC): 1466150622.403430
#   Average Time (EDT): 2016-06-17 04:03:42.403429 (EDT)
#   Average Time (seconds since epoch, EDT): 1466136222.403430
# Formula: Module Gain = (Module LMS Mean - Module Pedestal Mean) × RefPMT Alpha Signal / RefPMT LMS Signal
# Reference PMT Params:
# RefPMT1: AlphaSignal=4707.572755, AlphaError=14.810367, LMSSignal=2352.661435, LMSError=0.944189, Valid=Yes
# RefPMT2: AlphaSignal=1990.353796, AlphaError=2.889805, LMSSignal=2351.758333, LMSError=0.784419, Valid=Yes
# RefPMT3: AlphaSignal=5444.631768, AlphaError=4.047207, LMSSignal=1322.894546, LMSError=0.861313, Valid=Yes
# Note: -1.0 = Fit failed / Invalid data

# G module
# module name	LMS_Mean	LMS_Err	Pedestal_Mean	Pedestal_Err	module signal(LMS-Pedestal)	signal error	gain1(RefPMT1)	gain1 error	gain2(RefPMT2)	gain2 error	gain3(RefPMT3)	gain3 error
G23	795.561501	0.854607	392.128871	0.049719	403.432630	0.856052	807.251069	3.080420	341.435451	0.885222	1660.406055	3.886558
G24	3257.320868	2.385653	521.994617	0.041776	2735.326250	2.386018	5473.268334	18.003427	2314.977227	3.996394	11257.771261	14.838768
G25	3186.494780	2.698374	371.051674	0.085852	2815.443106	2.699740	5633.578662	18.666058	2382.782191	4.221479	11587.507883	15.955278
G26	3945.527711	2.943875	390.747430	0.093736	3554.780282	2.945367	7112.960053	23.316364	3008.502331	5.128417	14630.394926	18.866865
G27	2116.610406	2.337500	413.562102	0.113811	1703.048304	2.340269	3407.725258	11.778692	1441.333749	2.921186	7009.229063	11.863604
G28	1851.213086	2.203972	517.407762	0.086017	1333.805324	2.205649	2668.886186	9.546036	1128.833882	2.512472	5489.537215	10.575056
G29	3764.113861	4.357907	330.246032	0.068037	3433.867828	4.358438	6871.019516	23.472186	2906.171000	5.687695	14132.756028	22.733351
G30	3441.228686	2.670184	431.404399	0.083489	3009.824286	2.671489	6022.526912	19.834746	2547.292002	4.417254	12387.521725	16.453859
G31	2203.975391	2.382040	539.572789	0.043032	1664.402602	2.382428	3330.396897	11.588513	1408.626894	2.910167	6850.175103	11.914917
G32	3162.445266	2.228451	556.956579	0.044617	2605.488687	2.228897	5213.469042	17.125793	2205.092345	3.788074	10723.399324	14.015597
G33	2357.082377	1.402747	730.922686	0.042588	1626.159691	1.403394	3253.874503	10.695118	1376.260931	2.369436	6692.778909	8.780683
G34	1098.925430	0.972454	644.916129	0.046549	454.009301	0.973568	908.452777	3.477986	384.239793	1.003273	1868.564256	4.411877
G35	3222.582461	1.900396	705.256168	0.051002	2517.326293	1.901080	5037.059942	16.422023	2130.478234	3.558348	10360.549710	12.885396
G36	2324.167800	1.708347	624.548318	0.039338	1699.619482	1.708800	3400.864335	11.315055	1438.431849	2.585224	6995.117074	9.861113
G37	2584.381329	2.144332	490.852076	0.049367	2093.529253	2.144900	4189.060579	13.961905	1771.807858	3.203475	8616.329937	12.264700
G38	2507.733620	2.387379	347.411317	0.038829	2160.322303	2.387695	4322.710554	14.518398	1828.336541	3.391482	8891.229825	13.181941
G39	2992.448461	2.629802	468.964639	0.039033	2523.483822	2.630091	5049.380889	16.857005	2135.689511	3.882938	10385.892230	14.916463
G40	3853.216170	4.041563	462.487417	0.045745	3390.728754	4.041822	6784.700112	22.987775	2869.661287	5.475112	13955.208712	21.607496
G41	3543.667428	2.994686	291.147724	0.039383	3252.519704	2.994945	6508.149841	21.493380	2752.691400	4.820879	13386.382281	18.080773
G42	2673.832229	2.699535	378.009135	0.048001	2295.823094	2.699961	4593.841717	15.539066	1943.014358	3.687805	9448.909884	14.514191
G43	2897.592578	2.438557	381.744151	0.063777	2515.848426	2.439391	5034.102796	16.695457	2129.227478	3.784653	10354.467262	14.334877
G44	1118.005883	1.627401	255.288861	0.035467	862.717022	1.627787	1726.259073	6.370553	730.139689	1.755276	3550.680981	7.562643
G45	2097.138033	1.984571	323.197331	0.043286	1773.940701	1.985043	3549.577849	11.937882	1501.331816	2.797254	7301.000619	10.899360
G46	2730.686952	2.169346	320.036215	0.044332	2410.650738	2.169799	4823.606817	15.902546	2040.195958	3.551020	9921.505558	13.261534
G47	2469.831436	2.344572	235.801949	0.032982	2234.029487	2.344804	4470.195410	14.933710	1890.716834	3.445522	9194.586186	13.254531
G48	4479.167932	4.746318	207.676175	0.035934	4271.491757	4.746454	8547.068405	28.723224	3615.073757	6.718624	17580.161466	26.141955
G49	2144.482209	1.752545	430.047934	0.049562	1714.434275	1.753246	3430.508089	11.431690	1450.969991	2.621831	7056.090259	10.034172
G50	3594.653326	2.598398	344.933583	0.047263	3249.719743	2.598828	6502.547242	21.268770	2750.321721	4.650252	13374.858494	17.002358
G51	2673.278998	2.188432	379.841912	0.054379	2293.437086	2.189108	4589.067420	15.199396	1940.995019	3.434174	9439.089803	12.968189
G52	2265.561491	1.860145	538.737625	0.044432	1726.823866	1.860676	3455.299119	11.573897	1461.455621	2.686979	7107.082049	10.390680
G53	2926.013266	2.824895	325.799648	0.037616	2600.213618	2.825145	5202.913859	17.442827	2200.627918	4.057623	10701.688742	15.717113
G54	1583.364284	1.240533	377.322921	0.046902	1206.041363	1.241419	2413.236081	8.046746	1020.703943	1.848238	4963.699592	7.082609
G55	1686.160304	1.704228	231.360226	0.104299	1454.800079	1.707417	2910.991404	9.844264	1231.234867	2.335039	5987.514840	9.186300
G56	2603.382719	2.402351	390.765181	0.088458	2212.617538	2.403979	4427.351035	14.842718	1872.595348	3.452760	9106.461113	13.374147
G57	996.238004	0.882169	603.389489	0.088418	392.848514	0.886589	786.072715	3.059841	332.477840	0.899076	1616.845052	3.983385
G58	1832.555765	2.024974	580.558644	0.094119	1251.997121	2.027160	2505.191546	8.920894	1059.597488	2.331331	5152.839523	9.774218
G59	3359.042979	2.810276	601.219131	0.112509	2757.823848	2.812527	5518.285043	18.384176	2334.017525	4.213755	11350.364532	16.118021
G60	3113.356754	3.072127	507.237388	0.079470	2606.119365	3.073155	5214.731002	17.645041	2205.626105	4.190580	10725.995004	16.501973
G61	2577.464680	2.382142	492.145448	0.038418	2085.319232	2.382451	4172.632685	14.066239	1764.859505	3.313313	8582.539986	12.964292
G62	4173.394872	3.386311	482.048799	0.041141	3691.346073	3.386561	7386.222235	24.386305	3124.081486	5.465771	15192.458205	20.485290
G63	2895.601989	2.331325	527.092102	0.053367	2368.509886	2.331936	4739.284814	15.738560	2004.531068	3.579441	9748.066626	13.597823
G64	3695.358861	2.795649	576.347650	0.035048	3119.011212	2.795869	6241.005180	20.569168	2639.699716	4.589440	12836.901916	17.126499
G65	4179.749380	3.159016	681.637240	0.056139	3498.112140	3.159515	6999.569576	23.082262	2960.542619	5.157688	14397.166083	19.274153
G66	4144.337693	2.914933	589.806805	0.046566	3554.530888	2.915305	7112.461026	23.299700	3008.291262	5.115823	14629.368497	18.786826
G67	2544.377741	2.003245	394.340132	0.033939	2150.037609	2.003532	4302.131330	14.221261	1819.632339	3.197401	8848.901150	12.018954
G68	2412.782382	1.714780	369.406968	0.035773	2043.375414	1.715153	4088.704939	13.414059	1729.361370	2.957070	8409.911985	10.903760
G69	4294.704988	3.034191	524.998290	0.037740	3769.706698	3.034426	7543.018422	24.681678	3190.400106	5.402267	15514.966713	19.774162
G70	3664.284531	2.250826	459.355648	0.038598	3204.928883	2.251157	6412.922686	20.831845	2712.414059	4.467382	13190.512928	15.991741
G71	2538.610040	2.100574	363.630359	0.044653	2174.979681	2.101048	4352.039328	14.428839	1840.741458	3.268264	8951.555137	12.370107
G72	2546.058226	2.088135	455.659829	0.047728	2090.398397	2.088680	4182.795874	13.908784	1769.158134	3.173476	8603.444287	12.090266
G73	3271.131041	2.882474	310.438141	0.035823	2960.692901	2.882697	5924.217156	19.654518	2505.710842	4.459382	12185.311879	16.904095
G74	3574.422452	4.695388	294.639887	0.039940	3279.782565	4.695558	6562.701634	22.836420	2775.764663	5.735131	13498.587927	23.481851
G75	2565.637557	2.007871	388.935421	0.037207	2176.702135	2.008216	4355.485883	14.386310	1842.199216	3.228038	8958.644234	12.111225
G76	4081.338579	3.971561	260.237443	0.033943	3821.101137	3.971706	7645.856449	25.518406	3233.896546	5.874364	15726.490599	22.554456
G77	5426.067307	6.054951	252.764295	0.036185	5173.303013	6.055059	10351.553332	34.994951	4378.299905	8.294792	21291.742429	32.614606
G78	2628.674135	2.694918	368.509530	0.041700	2260.164606	2.695241	4522.490640	15.323763	1912.835659	3.650125	9302.150389	14.406360
G79	2356.597060	2.028332	371.460771	0.046245	1985.136290	2.028860	3972.170994	13.235959	1680.072095	3.035224	8170.217453	11.614926
G80	2396.362384	1.969551	524.256745	0.036459	1872.105639	1.969889	3746.001600	12.517493	1584.411336	2.889747	7705.017656	11.122087
G81	2306.186333	1.653170	614.771757	0.042844	1691.414576	1.653725	3384.446676	11.232473	1431.487825	2.550786	6961.348175	9.677005
G82	4406.368477	3.122332	500.338959	0.038045	3906.029518	3.122564	7815.794430	25.563638	3305.773628	5.588963	16076.029997	20.433233
G83	2956.738846	2.993115	334.864281	0.039570	2621.874565	2.993377	5246.256467	17.684089	2218.960136	4.164761	10790.838614	16.293539
G84	4092.468125	2.715647	560.843164	0.035681	3531.624960	2.715882	7066.627266	23.061716	2988.905384	5.010915	14535.094663	18.199942
G85	2722.145087	2.174233	370.647118	0.080223	2351.497968	2.175712	4705.244709	15.545061	1990.133442	3.490038	9678.050743	13.101307
G86	2357.564357	2.821254	360.435437	0.098269	1997.128920	2.822965	3996.167723	13.875886	1690.221767	3.471049	8219.575472	14.176032
G87	2153.415602	1.981192	498.907580	0.096546	1654.508022	1.983543	3310.598275	11.224897	1400.252856	2.677588	6809.452020	10.579344
G88	2806.524166	2.492847	475.421136	0.068826	2331.103030	2.493797	4664.435329	15.612483	1972.872680	3.618346	9594.111378	13.972260
G89	3212.571216	4.459353	627.087198	0.082136	2585.484017	4.460109	5173.440572	18.677957	2188.161877	4.987428	10641.066185	21.154818
G90	2409.393222	2.038834	545.273583	0.076482	1864.119639	2.040268	3730.021963	12.514630	1577.652579	2.916396	7672.149710	11.313180
G91	3379.290902	2.270645	644.752818	0.050371	2734.538083	2.271204	5471.691246	17.939031	2314.310181	3.947317	11254.527405	14.527910
G92	2960.882929	2.583279	642.207609	0.066004	2318.675320	2.584122	4639.568023	15.596754	1962.354787	3.650904	9542.962699	14.213990
G93	2296.279453	2.003267	568.399942	0.052466	1727.879511	2.003954	3457.411419	11.675572	1462.349041	2.760845	7111.426763	10.835404
G94	2301.041613	1.969088	604.037398	0.059338	1697.004215	1.969982	3395.631300	11.468204	1436.218481	2.712466	6984.353431	10.647539
G95	3250.005419	2.337198	602.894926	0.052230	2647.110493	2.337782	5296.752457	17.438131	2240.317954	3.879844	10894.702023	14.438690
G96	2770.007187	1.697078	645.347894	0.047367	2124.659293	1.697739	4251.350429	13.904803	1798.154014	3.039776	8744.451716	11.112558
G97	3514.349642	3.217781	544.986059	0.036947	2969.363583	3.217993	5941.566813	19.913835	2513.049065	4.629576	12220.997773	17.923396
G98	3605.140300	3.014214	431.660632	0.037371	3173.479668	3.014446	6349.994182	21.023298	2685.797777	4.745255	13061.077522	17.902471
G99	3757.909741	3.551859	646.933935	0.059794	3110.975806	3.552362	6224.926684	20.983386	2632.899145	4.941981	12803.830627	19.334851
G100	2514.476332	2.185498	495.965911	0.065847	2018.510421	2.186490	4038.951174	13.536335	1708.317484	3.146573	8307.575233	12.180803
G101	3950.538291	2.394644	650.362869	0.058722	3300.175422	2.395364	6603.506851	21.484920	2793.023665	4.628428	13582.518729	16.653349
G102	3161.617128	2.190920	441.182000	0.039026	2720.435127	2.191268	5443.471847	17.812420	2302.374485	3.899169	11196.483926	14.273940
G103	3530.347459	2.898843	499.587099	0.045878	3030.760359	2.899206	6064.419080	20.089536	2565.010741	4.541121	12473.688237	17.155436
G104	2194.042351	2.191487	376.486638	0.051532	1817.555713	2.192092	3636.849582	12.340359	1538.244326	2.948408	7480.506749	11.663491
G105	3477.551711	2.744727	534.163460	0.046375	2943.388252	2.745118	5889.591310	19.470114	2491.065471	4.378253	12114.091205	16.460355
G106	2683.288919	2.318766	446.205505	0.043849	2237.083414	2.319180	4476.306184	14.936101	1893.301451	3.436237	9207.155221	13.186512
G107	2355.704563	1.866334	364.776775	0.033630	1990.927788	1.866637	3983.759530	13.175274	1684.973590	2.965899	8194.053501	11.161676
G108	2212.386353	1.894271	393.551539	0.038569	1818.834814	1.894664	3639.409007	12.149282	1539.326862	2.798190	7485.771138	10.748224
G109	3792.622572	3.133550	518.594530	0.051364	3274.028042	3.133971	6551.187086	21.703236	2770.894462	4.906561	13474.904061	18.538328
G110	3878.088436	3.293510	600.335804	0.046760	3277.752632	3.293842	6558.639827	21.820349	2774.046678	4.984895	13490.233339	19.012628
G111	2267.345573	2.254502	390.614229	0.037611	1876.731344	2.254816	3755.257434	12.735995	1588.326190	3.039803	7724.055654	12.015724
G112	2015.586457	1.459544	583.264217	0.044409	1432.322240	1.460220	2866.014232	9.547817	1212.211292	2.188239	5895.002891	8.369647
G113	2753.711978	2.358741	523.553949	0.034130	2230.158029	2.358988	4462.448792	14.919342	1887.440319	3.448469	9178.652443	13.286341
G114	3276.393806	2.628137	511.237415	0.039412	2765.156391	2.628433	5532.957142	18.319347	2340.223245	4.135536	11380.543050	15.604279
G115	2418.411771	2.098738	530.893063	0.076427	1887.518709	2.100129	3776.842480	12.694241	1597.455816	2.970258	7768.453168	11.560203
G116	2369.203801	2.011655	519.072455	0.091938	1850.131346	2.013755	3702.032000	12.413426	1565.813925	2.888908	7614.578149	11.194105
G117	2396.487412	1.787672	368.293779	0.106081	2028.193634	1.790817	4058.326859	13.360749	1716.512637	2.972543	8347.428391	11.061783
G118	1890.122458	1.400438	450.891110	0.099290	1439.231347	1.403953	2879.839053	9.555867	1218.058648	2.168985	5923.438675	8.224920
G119	1747.295762	1.463097	513.178180	0.089102	1234.117581	1.465807	2469.415368	8.363104	1044.465572	1.989974	5079.252773	7.847702
G120	2482.278273	1.880258	368.044651	0.070810	2114.233622	1.881591	4230.489118	13.935512	1789.330501	3.105051	8701.542827	11.571730
G121	2779.338224	1.743216	626.745003	0.058690	2152.593221	1.744204	4307.244999	14.099497	1821.795219	3.089453	8859.419272	11.321406
G122	1893.368287	1.240588	672.316639	0.052099	1221.051647	1.241682	2443.271005	8.137565	1033.407535	1.863964	5025.477361	7.125796
G123	2600.002978	1.685650	639.586195	0.057209	1960.416783	1.686620	3922.708342	12.890750	1659.151338	2.854252	8068.479480	10.571377
G124	2133.303917	1.386369	664.141126	0.052880	1469.162791	1.387377	2939.730563	9.728066	1243.390401	2.193111	6046.627396	8.264711
G125	1922.560595	1.475251	539.992856	0.050568	1382.567739	1.476118	2766.457648	9.257819	1170.102773	2.144574	5690.228490	8.277996
G126	3163.170678	2.500018	584.611744	0.040845	2578.558934	2.500352	5159.583783	17.111703	2182.301000	3.879061	10612.564648	14.692640
G127	2320.734025	1.481589	412.382925	0.038822	1908.351100	1.482098	3818.527185	12.468532	1615.086807	2.713368	7854.192958	9.871403
G128	2263.735289	1.670900	309.161937	0.036676	1954.573353	1.671303	3911.015893	12.846951	1654.205892	2.841399	8044.429696	10.512105
G129	1783.353408	1.207994	463.051344	0.031393	1320.302064	1.208402	2641.866752	8.720768	1117.405724	1.953690	5433.961899	7.318999
G130	2288.640420	1.728303	244.927128	0.040172	2043.713292	1.728770	4089.381017	13.423127	1729.647324	2.963114	8411.302586	10.941168
G131	2940.368015	1.700740	396.591870	0.051501	2543.776145	1.701520	5089.984941	16.498352	2152.863428	3.515634	10469.409262	12.492781
G132	2958.386329	2.287619	444.000619	0.037666	2514.385711	2.287929	5031.175966	16.600458	2127.989544	3.714707	10348.447169	13.901028
G133	2031.018694	1.556568	469.184301	0.035071	1561.834392	1.556963	3125.162390	10.389748	1321.820770	2.369363	6428.035534	9.022712
G134	1679.844097	1.647122	266.341268	0.044202	1413.502829	1.647715	2828.357411	9.557039	1196.283938	2.262884	5817.547914	8.890214
G135	2244.669788	1.641453	495.467303	0.032271	1749.202485	1.641771	3500.077758	11.576623	1480.395224	2.606596	7199.185640	9.811510
G136	2566.473415	2.090946	256.541447	0.033764	2309.931967	2.091218	4622.072957	15.244740	1954.955062	3.407951	9506.977719	12.740975
G137	2170.821156	1.941864	246.679746	0.039436	1924.141409	1.942264	3850.122904	12.814470	1628.450553	2.930400	7919.181070	11.186490
G138	3461.443188	2.686359	314.209932	0.032085	3147.233257	2.686551	6297.476259	20.683649	2663.584761	4.573270	12953.055273	16.914197
G139	1967.264863	1.882803	318.880378	0.040862	1648.384485	1.883246	3298.345345	11.118946	1395.070348	2.619072	6784.249404	10.247859
G140	2188.683349	1.646408	363.346585	0.046459	1825.336764	1.647063	3652.419125	12.043597	1544.829630	2.690616	7512.531188	10.052955
G141	2703.886424	2.460822	371.097342	0.035455	2332.789082	2.461078	4667.809045	15.601833	1974.299629	3.603999	9601.050654	13.878327
G142	3136.389793	2.532587	291.113824	0.034169	2845.275970	2.532817	5693.272919	18.754357	2408.030513	4.178961	11710.290879	15.574631
G143	2954.287064	2.376705	272.256426	0.045246	2682.030638	2.377135	5366.626142	17.672749	2269.871774	3.934705	11038.422724	14.652536
G144	2038.733362	1.545005	473.170769	0.032327	1565.562593	1.545343	3132.622357	10.405388	1324.976043	2.367824	6443.379675	8.999529
G145	2737.826817	2.425152	460.533252	0.109547	2277.293565	2.427625	4556.764939	15.246600	1927.332340	3.530579	9372.647977	13.623733
G146	4203.796963	3.780127	619.901455	0.087415	3583.895509	3.781138	7171.218349	23.969403	3033.143299	5.536946	14750.224348	21.321914
G147	2545.743726	2.435039	591.369313	0.105116	1954.374414	2.437307	3910.617824	13.327180	1654.037525	3.213496	8043.610923	12.798514
G148	2369.764153	2.403270	365.852379	0.092314	2003.911774	2.405042	4009.739919	13.597250	1695.962272	3.244433	8247.491640	12.821808
G149	3465.752689	2.745611	438.960541	0.090076	3026.792148	2.747088	6056.478861	19.979551	2561.652341	4.468598	12457.356283	16.714142
G150	2657.899935	2.264878	323.701782	0.071295	2334.198153	2.265999	4670.628534	15.491608	1975.492162	3.512656	9606.849960	13.307760
G151	3572.536136	3.029663	617.709775	0.051620	2954.826361	3.030103	5912.478466	19.707666	2500.745838	4.522743	12161.166984	17.318721
G152	1956.981787	1.461848	610.096788	0.047161	1346.884999	1.462609	2695.058045	9.034701	1139.903549	2.101415	5543.369181	8.138909
G153	1929.608060	1.794140	442.437044	0.054921	1487.171016	1.794980	2975.764235	10.098163	1258.631227	2.413185	6120.743776	9.547679
G154	3336.687069	2.748441	322.069204	0.050211	3014.617865	2.748900	6032.118653	19.906285	2551.348931	4.456297	12407.250635	16.682765
G155	2971.843294	2.613932	270.970796	0.051896	2700.872498	2.614447	5404.327880	17.920758	2285.818127	4.060984	11115.970090	15.376592
G156	1849.265209	1.379967	544.437608	0.050136	1304.827600	1.380877	2610.903026	8.729480	1104.309286	2.017971	5370.273713	7.775638
G157	3469.262126	2.582893	408.082390	0.034417	3061.179736	2.583122	6125.286923	20.102601	2590.755445	4.435668	12598.885142	16.371347
G158	3186.079813	2.477399	507.284612	0.036120	2678.795202	2.477662	5360.152175	17.708234	2267.133541	3.975412	11025.106651	14.922357
G159	2337.726281	1.785468	447.912667	0.041848	1889.813614	1.785958	3781.434484	12.514176	1599.398053	2.821653	7777.898298	10.634894
G160	2626.619018	1.916822	697.724013	0.043722	1928.895004	1.917321	3859.634640	12.828205	1632.473643	2.923594	7938.745422	11.126985
G161	2827.858663	2.430414	459.904413	0.065476	2367.954250	2.431296	4738.173009	15.795290	2004.060818	3.625908	9745.779794	13.887908
G162	1807.322159	1.711344	434.087779	0.054350	1373.234379	1.712207	2747.782003	9.364034	1162.203710	2.257758	5651.815219	8.991677
G163	2310.687418	1.803353	382.899578	0.034910	1927.787840	1.803691	3857.419252	12.755312	1631.536621	2.870150	7934.188669	10.797086
G164	1984.871951	1.599276	408.444773	0.053322	1576.427177	1.600164	3154.361915	10.504158	1334.171021	2.405071	6488.095000	9.191144
G165	2490.883876	2.184771	449.975987	0.053470	2040.907889	2.185425	4083.767528	13.670239	1727.273039	3.168930	8399.756399	12.239157
G166	2366.454285	2.030874	266.377021	0.038487	2100.077264	2.031239	4202.162862	13.933421	1777.349609	3.156884	8643.279558	11.951432
G167	2820.803655	2.439566	336.791479	0.042197	2484.012176	2.439931	4970.399849	16.502672	2102.283637	3.751327	10223.438933	14.244314
G168	2802.305841	2.307434	361.655551	0.042753	2440.650289	2.307830	4883.634609	16.162514	2065.585353	3.644691	10044.974592	13.738435
G169	2828.094744	2.087220	336.664746	0.037451	2491.429998	2.087556	4985.242587	16.353500	2108.561532	3.603943	10253.968435	13.284840
G170	1791.644232	1.356345	515.899884	0.055806	1275.744348	1.357492	2552.708710	8.539603	1079.695379	1.976623	5250.575889	7.624597
G171	2689.667589	2.015150	526.330093	0.052001	2163.337495	2.015821	4328.743823	14.309173	1830.888376	3.217133	8903.639440	12.093005
G172	2532.203529	2.088116	342.279708	0.060786	2189.923821	2.089001	4381.941899	14.512627	1853.389070	3.278579	9013.060674	12.379152
G173	2446.552083	2.070241	477.898532	0.043698	1968.653551	2.070703	3939.189755	13.162553	1666.122328	3.038398	8102.379512	11.693342
G174	2602.048501	2.243899	605.219214	0.050583	1996.829287	2.244469	3995.568172	13.444509	1689.968180	3.153815	8218.342276	12.299743
G175	2512.675010	2.065645	352.479625	0.099968	2160.195385	2.068062	4322.456598	14.319900	1828.229127	3.237463	8890.707470	12.232332
G176	2288.309787	2.149212	296.533034	0.086963	1991.776754	2.150971	3985.458273	13.352818	1685.692091	3.101637	8197.547584	11.999541
G177	1996.247358	2.512423	558.676351	0.095626	1437.571007	2.514242	2876.516785	10.418262	1216.653459	2.795157	5916.605220	11.885298
G178	3215.552207	2.622978	442.477326	0.090241	2773.074880	2.624529	5548.801694	18.365254	2346.924867	4.142184	11413.133146	15.616388
G179	2268.556140	2.188090	442.717855	0.100608	1825.838285	2.190402	3653.422647	12.388306	1545.254081	2.955634	7514.595296	11.679497
G180	2295.889047	1.789010	462.576778	0.075642	1833.312268	1.790608	3668.377760	12.173706	1551.579506	2.763919	7545.355939	10.483476
G181	2428.227520	1.951859	565.117604	0.075373	1863.109915	1.953314	3728.001550	12.452873	1576.798024	2.872395	7667.993994	11.047334
G182	1791.534302	1.324180	258.668429	0.053180	1532.865874	1.325248	3067.197650	10.082777	1297.303965	2.234505	6308.809919	8.283343
G183	1874.468603	1.530972	466.440445	0.050429	1408.028157	1.531802	2817.402833	9.446655	1191.650583	2.198206	5795.015832	8.516900
G184	2871.084706	1.958802	403.860366	0.051444	2467.224340	1.959477	4936.808123	16.140869	2088.075658	3.525102	10154.345305	12.873289
G185	2212.943564	1.778815	633.993275	0.052462	1578.950290	1.779588	3159.410553	10.634186	1336.306396	2.496272	6498.479365	9.740673
