# Online RefPMT LMS + Module Gain Results (Run: 1508)
# Trigger Condition: 1200 LMS events per fit
# Fit Event Absolute Time Range:
#   Start Time (UTC): 2016-06-22 00:16:34.000000 UTC
#   End Time (UTC):   2016-06-22 00:17:37.973570 UTC
#   Start Time (EDT): 2016-06-21 20:16:34.000000 EDT
#   End Time (EDT):   2016-06-21 20:17:37.973570 EDT
#   Average Time (UTC): 2016-06-22 00:17:05.986784 (UTC)
#   Average Time (seconds since epoch, UTC): 1466554625.986785
#   Average Time (EDT): 2016-06-21 20:17:05.986784 (EDT)
#   Average Time (seconds since epoch, EDT): 1466540225.986785
# Formula: Module Gain = (Module LMS Mean - Module Pedestal Mean) × RefPMT Alpha Signal / RefPMT LMS Signal
# Reference PMT Params:
# RefPMT1: AlphaSignal=-572.032898, AlphaError=0.099514, LMSSignal=2304.644874, LMSError=2.591843, Valid=No
# RefPMT2: AlphaSignal=2074.424821, AlphaError=2.186975, LMSSignal=2278.690758, LMSError=2.147468, Valid=Yes
# RefPMT3: AlphaSignal=5513.092031, AlphaError=7.854997, LMSSignal=1269.086473, LMSError=2.314126, Valid=Yes
# Note: -1.0 = Fit failed / Invalid data

# G module
# module name	LMS_Mean	LMS_Err	Pedestal_Mean	Pedestal_Err	module signal(LMS-Pedestal)	signal error	gain1(RefPMT1)	gain1 error	gain2(RefPMT2)	gain2 error	gain3(RefPMT3)	gain3 error
G30	3435.149333	2.825389	431.296208	0.084255	3003.853125	2.826645	0.000000	0.000000	2734.582330	4.644840	13049.164958	32.598157
G31	2205.063079	2.293350	540.145042	0.041961	1664.918037	2.293734	0.000000	0.000000	1515.671791	2.992297	7232.640613	19.478568
G32	3187.536917	2.327409	557.754772	0.046725	2629.782145	2.327878	0.000000	0.000000	2394.043746	3.993947	11424.147449	28.304696
G33	2337.396773	1.419531	731.227368	0.042797	1606.169405	1.420176	0.000000	0.000000	1462.189492	2.438575	6977.428206	17.284930
G34	1099.277891	1.008470	645.342874	0.048935	453.935017	1.009656	0.000000	0.000000	413.243466	1.089177	1971.958237	6.329411
G35	3239.058201	2.085034	705.732631	0.050304	2533.325571	2.085641	0.000000	0.000000	2306.233712	3.773630	11005.126378	27.030567
G36	2299.589553	1.738209	625.305037	0.038970	1674.284516	1.738646	0.000000	0.000000	1524.198642	2.674071	7273.329929	18.448160
G37	2601.379125	2.188241	490.965477	0.048016	2110.413648	2.188768	0.000000	0.000000	1921.232374	3.369138	9167.936870	23.248735
G38	2493.425795	2.437438	347.307334	0.039999	2146.118461	2.437766	0.000000	0.000000	1953.736543	3.543680	9323.043653	24.033359
G39	3042.464180	2.628235	468.911277	0.038597	2573.552903	2.628519	0.000000	0.000000	2342.854994	4.086768	11179.879627	28.279123
G40	3878.594463	4.367511	462.473228	0.043826	3416.121234	4.367731	0.000000	0.000000	3109.893985	5.928673	14840.116225	39.234506
G41	3619.974611	3.134491	291.183028	0.038634	3328.791583	3.134729	0.000000	0.000000	3030.392721	5.148459	14460.743809	36.128216
G42	2700.397082	2.664907	377.936543	0.047776	2322.460539	2.665336	0.000000	0.000000	2114.271000	3.850449	10089.098706	26.060534
G43	2924.459636	2.421853	382.494670	0.048209	2541.964966	2.422333	0.000000	0.000000	2314.098656	3.945988	11042.657138	27.635591
G44	1113.073696	1.734487	255.767642	0.033523	857.306054	1.734811	0.000000	0.000000	780.455598	1.926698	3724.259361	11.448583
G45	2081.255087	2.082559	324.122887	0.039312	1757.132199	2.082930	0.000000	0.000000	1599.619710	2.951637	7633.232042	19.846745
G46	2742.840726	2.068609	320.533612	0.044437	2422.307114	2.069087	0.000000	0.000000	2205.167150	3.643015	10522.846423	25.956790
G47	2484.113734	2.171834	235.938510	0.032245	2248.175224	2.172073	0.000000	0.000000	2046.644755	3.505110	9766.392739	24.491009
G48	4569.426436	5.462517	207.835700	0.035059	4361.590736	5.462629	0.000000	0.000000	3970.609900	7.500359	18947.370133	49.855821
G49	2146.098381	1.678785	430.256336	0.047192	1715.842046	1.679449	0.000000	0.000000	1562.030880	2.686342	7453.861744	18.728418
G50	3613.391958	2.766508	344.448148	0.045662	3268.943810	2.766885	0.000000	0.000000	2975.909809	4.904402	14200.756573	34.991092
G51	2705.284166	2.411353	379.727407	0.052172	2325.556759	2.411917	0.000000	0.000000	2117.089670	3.712610	10102.549127	25.618828
G52	2249.002927	2.056039	538.964151	0.046177	1710.038776	2.056557	0.000000	0.000000	1556.747826	2.889827	7428.651517	19.373494
G53	3001.371610	2.817433	325.674530	0.038857	2675.697080	2.817701	0.000000	0.000000	2435.842783	4.294660	11623.608452	29.552290
G54	1557.764809	1.298249	377.112223	0.047912	1180.652586	1.299132	0.000000	0.000000	1074.816766	1.925804	5128.922658	13.142255
G55	1669.814547	1.658320	231.374464	0.101504	1438.440083	1.661424	0.000000	0.000000	1309.495728	2.390920	6248.788188	16.161414
G56	2602.190375	2.395376	390.435614	0.089545	2211.754761	2.397049	0.000000	0.000000	2013.489087	3.587273	9608.177070	24.551849
G57	998.104935	0.839361	602.926230	0.088615	395.178704	0.844026	0.000000	0.000000	359.754175	0.921510	1716.712464	5.406065
G58	1848.746846	2.051756	580.553944	0.095370	1268.192902	2.053971	0.000000	0.000000	1154.509810	2.482255	5509.210232	15.561100
G59	3385.786161	2.907676	601.106700	0.115333	2784.679461	2.909963	0.000000	0.000000	2535.055788	4.457377	12097.043408	30.715605
G60	3127.752670	2.451840	507.227904	0.076626	2620.524766	2.453037	0.000000	0.000000	2385.616215	4.045611	11383.932079	28.417182
G61	2571.164474	2.216392	492.185696	0.038061	2078.978778	2.216718	0.000000	0.000000	1892.615383	3.351851	9031.379330	23.011277
G62	4322.384893	3.713962	482.285560	0.039403	3840.099333	3.714171	0.000000	0.000000	3495.865925	5.989152	16681.937355	41.839797
G63	2889.388226	2.320539	527.180664	0.050589	2362.207561	2.321091	0.000000	0.000000	2150.455029	3.702962	10261.765422	25.798731
G64	3762.615554	2.873011	576.574493	0.034463	3186.041061	2.873217	0.000000	0.000000	2900.438612	4.864501	13840.615250	34.374622
G65	4248.995052	3.256492	681.517576	0.052392	3567.477476	3.256913	0.000000	0.000000	3247.682381	5.466408	15497.629255	38.552965
G66	4250.982002	2.880011	589.305870	0.044218	3661.676132	2.880351	0.000000	0.000000	3333.436900	5.393961	15906.841604	38.878473
G67	2543.412823	1.955782	394.445544	0.032542	2148.967279	1.956052	0.000000	0.000000	1956.329989	3.289960	9335.419326	23.214134
G68	2407.447092	1.712814	369.439460	0.035244	2038.007632	1.713177	0.000000	0.000000	1855.316964	3.052112	8853.394845	21.797439
G69	4344.283115	3.307640	524.939658	0.035650	3819.343457	3.307832	0.000000	0.000000	3476.970642	5.765570	16591.770876	40.995806
G70	3722.504356	2.341403	459.214347	0.039497	3263.290009	2.341737	0.000000	0.000000	2970.762826	4.710836	14176.195660	34.346130
G71	2531.423314	2.183963	363.672734	0.045110	2167.750580	2.184429	0.000000	0.000000	1973.429521	3.426641	9417.016655	23.768356
G72	2564.513243	1.942522	454.699825	0.035594	2109.813417	1.942848	0.000000	0.000000	1920.685949	3.241118	9165.329383	22.827030
G73	3297.276464	2.965742	310.992938	0.034888	2986.283526	2.965947	0.000000	0.000000	2718.587702	4.697752	12972.840122	32.668516
G74	3597.978588	4.350153	294.964343	0.038135	3303.014245	4.350321	0.000000	0.000000	3006.926110	5.810676	14348.763388	38.205759
G75	2566.172241	2.120591	388.928489	0.035398	2177.243752	2.120887	0.000000	0.000000	1982.071708	3.403454	9458.256343	23.747431
G76	4281.611862	4.169084	260.883641	0.034114	4020.728222	4.169223	0.000000	0.000000	3660.302915	6.418409	17466.614921	44.291746
G77	5695.008792	7.274788	253.222832	0.034898	5441.785961	7.274872	0.000000	0.000000	4953.974483	9.640257	23639.891735	63.177375
G78	2628.509643	2.696487	368.784978	0.037927	2259.724665	2.696754	0.000000	0.000000	2057.158883	3.806467	9816.565153	25.559340
G79	2364.862936	2.307406	371.532526	0.044237	1993.330410	2.307830	0.000000	0.000000	1814.644688	3.316406	8659.310642	22.406491
G80	2406.309585	1.987690	523.990798	0.037244	1882.318787	1.988039	0.000000	0.000000	1713.584347	3.024407	8177.060373	20.800148
G81	2308.911934	1.575608	613.358916	0.042389	1695.553018	1.576179	0.000000	0.000000	1543.560597	2.612107	7365.723324	18.368840
G82	4449.847189	3.274365	500.293973	0.037233	3949.553216	3.274577	0.000000	0.000000	3595.508165	5.893790	17157.420581	42.175274
G83	2982.064374	2.959296	334.820624	0.041109	2647.243750	2.959581	0.000000	0.000000	2409.940061	4.344241	11500.003143	29.555047
G84	4147.353531	2.932428	561.274267	0.036088	3586.079263	2.932650	0.000000	0.000000	3264.616671	5.332804	15578.438063	38.234836
G85	2732.250973	2.192032	370.435666	0.083570	2361.815307	2.193624	0.000000	0.000000	2150.097936	3.637572	10260.061412	25.583729
G86	2364.063266	2.790128	360.130734	0.097154	2003.932532	2.791819	0.000000	0.000000	1824.296417	3.621365	8705.367769	23.514080
G87	2155.713513	1.998633	498.551931	0.098853	1657.161582	2.001076	0.000000	0.000000	1508.610638	2.805258	7198.945469	18.790708
G88	2840.394663	2.678504	475.161883	0.066896	2365.232780	2.679339	0.000000	0.000000	2153.209061	3.901314	10274.907401	26.473123
G89	3254.366337	4.162719	626.990007	0.081400	2627.376330	4.163515	0.000000	0.000000	2391.853592	5.079954	11413.696244	32.011689
G90	2399.505072	1.994652	545.131461	0.081568	1854.373611	1.996319	0.000000	0.000000	1688.144227	3.000222	8055.662558	20.560060
G91	3399.603679	2.505577	644.725470	0.047121	2754.878210	2.506020	0.000000	0.000000	2507.925974	4.216816	11967.582535	29.756999
G92	2993.286831	2.741202	642.699837	0.062187	2350.586994	2.741908	0.000000	0.000000	2139.876150	3.922615	10211.284027	26.462195
G93	2321.725488	2.032240	568.465692	0.050283	1753.259795	2.032862	0.000000	0.000000	1596.094435	2.918708	7616.409766	19.713719
G94	2306.135651	2.081971	603.972216	0.082933	1702.163434	2.083622	0.000000	0.000000	1549.578444	2.898178	7394.439913	19.357976
G95	3339.343058	2.399415	602.916619	0.051089	2736.426439	2.399958	0.000000	0.000000	2491.128253	4.145165	11887.425419	29.418018
G96	2761.486319	1.642762	645.530828	0.046133	2115.955491	1.643409	0.000000	0.000000	1926.277436	3.107714	9192.011425	22.437263
G97	3513.066422	3.002087	544.662004	0.036009	2968.404418	3.002303	0.000000	0.000000	2702.311309	4.698113	12895.170735	32.566358
G98	3687.868547	3.567065	431.791248	0.034609	3256.077299	3.567233	0.000000	0.000000	2964.196676	5.302395	14144.862621	36.215490
G99	3789.386044	3.750223	647.161549	0.041616	3142.224495	3.750454	0.000000	0.000000	2860.549842	5.293331	13650.269857	35.542184
G100	2525.122163	2.264663	495.474737	0.069530	2029.647426	2.265730	0.000000	0.000000	1847.706181	3.328828	8817.076922	22.653521
G101	4002.500619	2.331640	649.851270	0.055296	3352.649350	2.332296	0.000000	0.000000	3052.111834	4.809898	14564.385337	35.193307
G102	3131.834736	2.216950	441.067657	0.037449	2690.767079	2.217267	0.000000	0.000000	2449.561880	4.009073	11689.074670	28.713390
G103	3563.472225	3.020519	499.154175	0.043760	3064.318050	3.020836	0.000000	0.000000	2789.627071	4.808705	13311.833187	33.483552
G104	2208.212713	2.152784	377.131073	0.043006	1831.081640	2.153214	0.000000	0.000000	1666.940190	3.065719	7954.478923	20.647694
G105	3540.148840	2.707602	534.544565	0.041713	3005.604275	2.707923	0.000000	0.000000	2736.176504	4.587748	13056.772204	32.423807
G106	2668.340204	2.424315	445.764201	0.042472	2222.576003	2.424687	0.000000	0.000000	2023.340294	3.613653	9655.186085	24.701365
G107	2358.612780	1.842429	365.353071	0.034838	1993.259709	1.842758	0.000000	0.000000	1814.580325	3.065669	8659.003507	21.577632
G108	2227.429323	1.963036	393.622483	0.037525	1833.806840	1.963395	0.000000	0.000000	1669.421098	2.961011	7966.317578	20.312315
G109	3840.912615	3.415859	517.996648	0.050118	3322.915967	3.416226	0.000000	0.000000	3025.043805	5.288681	14435.219296	36.552687
G110	3982.285028	3.740975	599.869992	0.045961	3382.415036	3.741258	0.000000	0.000000	3079.209270	5.528047	14693.691707	37.687133
G111	2284.902856	2.290980	390.597154	0.037324	1894.305702	2.291284	0.000000	0.000000	1724.496733	3.208974	8229.133235	21.487447
G112	1996.684640	1.415093	584.114646	0.043314	1412.569994	1.415755	0.000000	0.000000	1285.944680	2.228848	6136.404844	15.474865
G113	2743.865561	2.548914	523.753784	0.035095	2220.111777	2.549156	0.000000	0.000000	2021.096966	3.681497	9644.481136	24.914539
G114	3263.968455	2.646339	511.529316	0.040027	2752.439139	2.646642	0.000000	0.000000	2505.705546	4.284830	11956.986865	29.963234
G115	2426.328649	1.956412	530.723857	0.080273	1895.604792	1.958058	0.000000	0.000000	1725.679370	3.021948	8234.776667	20.868301
G116	2375.776250	2.021994	518.912338	0.096958	1856.863912	2.024317	0.000000	0.000000	1690.411292	3.018268	8066.480777	20.634303
G117	2391.468309	1.777379	368.069839	0.103684	2023.398470	1.780401	0.000000	0.000000	1842.017394	3.067848	8789.930571	21.761532
G118	1886.322970	1.472959	450.946512	0.105748	1435.376458	1.476750	0.000000	0.000000	1306.706732	2.285085	6235.479366	15.791287
G119	1748.805162	1.490152	513.089170	0.090302	1235.715993	1.492886	0.000000	0.000000	1124.944189	2.092256	5368.125923	14.013342
G120	2488.438515	1.772996	367.916358	0.073312	2120.522157	1.774511	0.000000	0.000000	1930.434738	3.171957	9211.849671	22.668086
G121	2837.399864	1.788912	626.755751	0.060505	2210.644113	1.789935	0.000000	0.000000	2012.478000	3.279287	9603.352258	23.544126
G122	1896.333145	1.342862	672.567591	0.051229	1223.765555	1.343839	0.000000	0.000000	1114.065010	1.994600	5316.211521	13.617066
G123	2612.888365	1.660371	639.755125	0.054082	1973.133240	1.661252	0.000000	0.000000	1796.258029	2.956171	8571.571267	21.107450
G124	2138.575490	1.484371	664.633670	0.048588	1473.941820	1.485166	0.000000	0.000000	1341.815025	2.329851	6403.012779	16.160871
G125	1928.766872	1.339319	540.686843	0.046065	1388.080029	1.340111	0.000000	0.000000	1263.650039	2.163640	6030.016954	15.119724
G126	3183.174869	2.529767	585.311012	0.040213	2597.863857	2.530086	0.000000	0.000000	2364.986671	4.060690	11285.489869	28.334282
G127	2321.209077	1.511581	412.556406	0.036210	1908.652671	1.512014	0.000000	0.000000	1737.557614	2.816325	8291.458508	20.280354
G128	2285.704141	1.756803	309.513438	0.035454	1976.190702	1.757161	0.000000	0.000000	1799.041415	3.005107	8584.853316	21.282197
G129	1774.346453	1.204932	463.105133	0.031848	1311.241320	1.205353	0.000000	0.000000	1193.699291	2.013290	5696.218682	14.183514
G130	2326.707069	1.835643	244.862966	0.038055	2081.844103	1.836037	0.000000	0.000000	1895.223855	3.158490	9043.826708	22.396618
G131	2934.360516	1.794615	396.448988	0.049499	2537.911528	1.795298	0.000000	0.000000	2310.408576	3.653078	11025.048429	26.678403
G132	2974.547423	2.333004	443.779350	0.037033	2530.768073	2.333298	0.000000	0.000000	2303.905473	3.889189	10994.016244	27.386043
G133	2032.490395	1.531175	469.486730	0.034185	1563.003666	1.531556	0.000000	0.000000	1422.893207	2.447940	6789.910097	17.063073
G134	1684.618638	1.739899	266.846045	0.047550	1417.772593	1.740549	0.000000	0.000000	1290.680908	2.416973	6159.005672	16.133991
G135	2282.640639	1.834717	495.955106	0.031063	1786.685533	1.834979	0.000000	0.000000	1626.523830	2.842645	7761.615923	19.650559
G136	2572.421356	2.107045	256.648331	0.033198	2315.773025	2.107307	0.000000	0.000000	2108.182967	3.545047	10060.047194	25.015129
G137	2160.719774	1.888984	246.743980	0.039240	1913.975795	1.889392	0.000000	0.000000	1742.403563	3.004863	8314.582913	20.918243
G138	3550.250889	2.569563	314.521659	0.032763	3235.729231	2.569772	0.000000	0.000000	2945.672645	4.777379	14056.467720	34.390283
G139	1997.104390	1.904407	318.021443	0.040440	1679.082948	1.904836	0.000000	0.000000	1528.566934	2.771126	7294.174998	18.798609
G140	2177.285608	1.619321	362.634101	0.046579	1814.651507	1.619991	0.000000	0.000000	1651.982883	2.762599	7883.104090	19.552624
G141	2744.937234	2.590454	370.708768	0.034661	2374.228466	2.590686	0.000000	0.000000	2161.398358	3.860532	10313.985941	26.387838
G142	3273.676881	2.949881	290.764490	0.033737	2982.912391	2.950074	0.000000	0.000000	2715.518761	4.685904	12958.195431	32.610216
G143	3026.688936	2.390062	271.777363	0.047477	2754.911574	2.390533	0.000000	0.000000	2507.956347	4.160912	11967.727473	29.577456
G144	2045.604009	1.545492	472.844308	0.031984	1572.759701	1.545822	0.000000	0.000000	1431.774694	2.465663	6832.291700	17.177560
G145	2817.006840	2.269950	460.790211	0.107485	2356.216629	2.272494	0.000000	0.000000	2145.001134	3.671522	10235.739961	25.661353
G146	4300.859428	4.427052	619.996764	0.084331	3680.862663	4.427855	0.000000	0.000000	3350.903516	6.221016	15990.190626	41.703719
G147	2547.700118	2.738178	591.281889	0.103161	1956.418229	2.740121	0.000000	0.000000	1781.041381	3.544775	8498.958881	22.989096
G148	2387.711867	2.508104	365.721727	0.088670	2021.990141	2.509671	0.000000	0.000000	1840.735309	3.463395	8783.812587	23.065786
G149	3548.177909	2.958954	439.459197	0.086709	3108.718712	2.960224	0.000000	0.000000	2830.047578	4.824667	13504.715974	33.793571
G150	2679.097561	2.238984	323.842087	0.069307	2355.255474	2.240057	0.000000	0.000000	2144.126139	3.653938	10231.564566	25.598537
G151	3644.262914	3.069194	618.324603	0.052744	3025.938312	3.069647	0.000000	0.000000	2754.687761	4.794025	13145.106148	33.213507
G152	1970.400371	1.437286	610.310295	0.045984	1360.090076	1.438021	0.000000	0.000000	1238.169156	2.186159	5908.424620	15.032157
G153	1943.987943	1.884913	442.477252	0.056496	1501.510691	1.885760	0.000000	0.000000	1366.912573	2.585202	6522.775872	17.174026
G154	3318.961291	2.642416	322.621922	0.049921	2996.339369	2.642887	0.000000	0.000000	2727.742121	4.546084	13016.524135	32.235330
G155	3055.236230	2.805256	271.358406	0.050316	2783.877824	2.805707	0.000000	0.000000	2534.326011	4.400792	12093.560983	30.524610
G156	1846.662742	1.369187	544.883182	0.049345	1301.779561	1.370076	0.000000	0.000000	1185.085700	2.089007	5655.115453	14.376351
G157	3564.934516	2.881488	408.318536	0.032256	3156.615980	2.881668	0.000000	0.000000	2873.651249	4.836775	13712.788515	34.112633
G158	3224.766993	2.547030	507.384515	0.034896	2717.382478	2.547269	0.000000	0.000000	2473.791427	4.196934	11804.695747	29.473325
G159	2343.139525	1.838850	448.027018	0.039027	1895.112507	1.839264	0.000000	0.000000	1725.231214	2.958924	8232.638109	20.658762
G160	2630.256626	2.027461	697.688171	0.040811	1932.568454	2.027872	0.000000	0.000000	1759.329544	3.097949	8395.352071	21.331607
G161	2853.104107	2.371012	459.603468	0.066401	2393.500638	2.371941	0.000000	0.000000	2178.942938	3.762489	10397.706997	26.174751
G162	1808.575513	1.774705	433.971687	0.050619	1374.603826	1.775427	0.000000	0.000000	1251.381867	2.396586	5971.474412	15.825234
G163	2323.771598	1.847798	383.423841	0.033525	1940.347757	1.848102	0.000000	0.000000	1766.411495	3.011603	8429.146465	21.093429
G164	1946.138517	1.516036	408.497090	0.050552	1537.641427	1.516879	0.000000	0.000000	1399.804485	2.413506	6679.732926	16.803480
G165	2538.487496	2.504906	450.104895	0.049093	2088.382601	2.505387	0.000000	0.000000	1901.176230	3.525555	9072.230871	23.647484
G166	2375.046392	2.133442	266.714765	0.041326	2108.331627	2.133842	0.000000	0.000000	1919.336989	3.337630	9158.892276	23.132996
G167	2836.536907	2.260890	336.855587	0.044209	2499.681320	2.261322	0.000000	0.000000	2275.605393	3.820022	10858.970973	26.980569
G168	2803.697404	2.333188	361.597386	0.043048	2442.100018	2.333586	0.000000	0.000000	2223.185782	3.794232	10608.829610	26.560513
G169	2915.419804	2.190423	336.356086	0.037215	2579.063718	2.190739	0.000000	0.000000	2347.871809	3.873016	11203.819391	27.618175
G170	1796.897598	1.453102	514.533800	0.056102	1282.363798	1.454184	0.000000	0.000000	1167.410402	2.116050	5570.770620	14.355901
G171	2731.788199	2.074495	525.134085	0.048111	2206.654114	2.075053	0.000000	0.000000	2008.845671	3.411419	9586.019134	23.944535
G172	2528.387090	2.052240	341.834325	0.045297	2186.552765	2.052740	0.000000	0.000000	1990.546244	3.378625	9498.696020	23.720840
G173	2448.192200	2.147893	477.829046	0.044988	1970.363154	2.148365	0.000000	0.000000	1793.736258	3.202931	8559.537618	21.896136
G174	2616.755016	2.141290	605.119291	0.047670	2011.635725	2.141820	0.000000	0.000000	1831.309082	3.241582	8738.831535	22.260267
G175	2523.708154	2.069716	352.789719	0.096693	2170.918436	2.071973	0.000000	0.000000	1976.313404	3.371640	9430.778270	23.607006
G176	2303.127109	2.051884	296.554402	0.094120	2006.572707	2.054042	0.000000	0.000000	1826.699922	3.188872	8716.837063	22.057040
G177	1982.247085	2.354970	558.843661	0.096689	1423.403423	2.356954	0.000000	0.000000	1295.806981	2.821607	6183.466800	17.595078
G178	3243.043494	2.571901	442.335516	0.090305	2800.707977	2.573486	0.000000	0.000000	2549.647479	4.299707	12166.673559	30.293177
G179	2271.952121	2.352427	442.807642	0.102571	1829.144479	2.354662	0.000000	0.000000	1665.176679	3.184254	7946.063619	21.041579
G180	2369.654892	1.833758	462.588248	0.075254	1907.066645	1.835301	0.000000	0.000000	1736.113762	2.969593	8284.568583	20.763017
G181	2439.302415	1.859806	565.416719	0.075375	1873.885697	1.861333	0.000000	0.000000	1705.907214	2.947937	8140.425829	20.499772
G182	1782.884543	1.393550	258.839102	0.051007	1524.045441	1.394483	0.000000	0.000000	1387.427268	2.336817	6620.670030	16.475000
G183	1880.277516	1.712215	466.744125	0.052186	1413.533391	1.713010	0.000000	0.000000	1286.821717	2.396466	6140.589978	16.040508
G184	2946.332716	2.148277	404.235838	0.048243	2542.096878	2.148818	0.000000	0.000000	2314.218744	3.812580	11043.230186	27.206598
G185	2254.727908	1.816868	633.689341	0.049992	1621.038567	1.817556	0.000000	0.000000	1475.725756	2.663165	7042.021958	18.107968
G186	1782.233630	1.453753	597.373574	0.050087	1184.860057	1.454615	0.000000	0.000000	1078.647071	2.019914	5147.200508	13.483499
G205	3366.480059	2.566067	478.506548	0.090321	2887.973511	2.567656	0.000000	0.000000	2629.090373	4.391503	12545.767442	31.101102
